id;Region1;Region2;Region3;Region4;Topic;IndicatorID;IndicatorName;Unit;Y2017;Y2016;Y2015;Y2014;Y2013;Y2012;Y2011;Y2010;Y2009;Y2008;Y2007;Y2006;Region1id;Region2id;Region3id;Region4id;FinalRegionID;Source
6560169;г. Москва;Арбат;;;Население;2185;Число выбывших -- трудоспособный возраст -- Мужчины -- со странами СНГ;человек;;5;5;;;;;;;;;;18;6183;;;6183;myData.biz
6559469;г. Москва;Арбат;;;Население;9089;Число прибывших -- 0-15 лет -- Всего -- в пределах России;человек;;187;322;;;;;;;;;;18;6183;;;6183;myData.biz
6559474;г. Москва;Арбат;;;Население;9094;Число прибывших -- 0-15 лет -- Всего -- Внешняя (для региона) миграция;человек;;189;329;;;;;;;;;;18;6183;;;6183;myData.biz
6559471;г. Москва;Арбат;;;Население;9092;Число прибывших -- 0-15 лет -- Всего -- международная;человек;;2;7;;;;;;;;;;18;6183;;;6183;myData.biz
6559470;г. Москва;Арбат;;;Население;9091;Число прибывших -- 0-15 лет -- Всего -- межрегиональная;человек;;187;322;;;;;;;;;;18;6183;;;6183;myData.biz
6559468;г. Москва;Арбат;;;Население;12801;Число прибывших -- 0-15 лет -- Всего -- Миграция-всего;человек;;189;329;;;;;;;;;;18;6183;;;6183;myData.biz
6559473;г. Москва;Арбат;;;Население;12083;Число прибывших -- 0-15 лет -- Всего -- с другими зарубежными странами;человек;;;6;;;;;;;;;;18;6183;;;6183;myData.biz
6559472;г. Москва;Арбат;;;Население;9093;Число прибывших -- 0-15 лет -- Всего -- со странами СНГ;человек;;2;1;;;;;;;;;;18;6183;;;6183;myData.biz
6559476;г. Москва;Арбат;;;Население;9096;Число прибывших -- 0-15 лет -- Женщины -- в пределах России;человек;;91;139;;;;;;;;;;18;6183;;;6183;myData.biz
6559481;г. Москва;Арбат;;;Население;9101;Число прибывших -- 0-15 лет -- Женщины -- Внешняя (для региона) миграция;человек;;92;141;;;;;;;;;;18;6183;;;6183;myData.biz
6559478;г. Москва;Арбат;;;Население;9099;Число прибывших -- 0-15 лет -- Женщины -- международная;человек;;1;2;;;;;;;;;;18;6183;;;6183;myData.biz
6559477;г. Москва;Арбат;;;Население;9098;Число прибывших -- 0-15 лет -- Женщины -- межрегиональная;человек;;91;139;;;;;;;;;;18;6183;;;6183;myData.biz
6559475;г. Москва;Арбат;;;Население;12802;Число прибывших -- 0-15 лет -- Женщины -- Миграция-всего;человек;;92;141;;;;;;;;;;18;6183;;;6183;myData.biz
6559480;г. Москва;Арбат;;;Население;12084;Число прибывших -- 0-15 лет -- Женщины -- с другими зарубежными странами;человек;;;2;;;;;;;;;;18;6183;;;6183;myData.biz
6559479;г. Москва;Арбат;;;Население;9100;Число прибывших -- 0-15 лет -- Женщины -- со странами СНГ;человек;;1;;;;;;;;;;;18;6183;;;6183;myData.biz
6559483;г. Москва;Арбат;;;Население;9103;Число прибывших -- 0-15 лет -- Мужчины -- в пределах России;человек;;96;183;;;;;;;;;;18;6183;;;6183;myData.biz
6559488;г. Москва;Арбат;;;Население;9108;Число прибывших -- 0-15 лет -- Мужчины -- Внешняя (для региона) миграция;человек;;97;188;;;;;;;;;;18;6183;;;6183;myData.biz
6559485;г. Москва;Арбат;;;Население;9106;Число прибывших -- 0-15 лет -- Мужчины -- международная;человек;;1;5;;;;;;;;;;18;6183;;;6183;myData.biz
6559484;г. Москва;Арбат;;;Население;9105;Число прибывших -- 0-15 лет -- Мужчины -- межрегиональная;человек;;96;183;;;;;;;;;;18;6183;;;6183;myData.biz
6559482;г. Москва;Арбат;;;Население;12803;Число прибывших -- 0-15 лет -- Мужчины -- Миграция-всего;человек;;97;188;;;;;;;;;;18;6183;;;6183;myData.biz
6559487;г. Москва;Арбат;;;Население;12085;Число прибывших -- 0-15 лет -- Мужчины -- с другими зарубежными странами;человек;;;4;;;;;;;;;;18;6183;;;6183;myData.biz
6559486;г. Москва;Арбат;;;Население;9107;Число прибывших -- 0-15 лет -- Мужчины -- со странами СНГ;человек;;1;1;;;;;;;;;;18;6183;;;6183;myData.biz
6559390;г. Москва;Арбат;;;Население;1375;Число прибывших -- 0-4 -- Всего -- в пределах России;человек;;76;119;131;105;47;;;;;;;18;6183;;;6183;myData.biz
6559395;г. Москва;Арбат;;;Население;1380;Число прибывших -- 0-4 -- Всего -- Внешняя (для региона) миграция;человек;;77;125;136;106;48;;;;;;;18;6183;;;6183;myData.biz
6559392;г. Москва;Арбат;;;Население;1378;Число прибывших -- 0-4 -- Всего -- международная;человек;;1;6;5;1;1;;;;;;;18;6183;;;6183;myData.biz
6559391;г. Москва;Арбат;;;Население;1377;Число прибывших -- 0-4 -- Всего -- межрегиональная;человек;;76;119;131;105;47;;;;;;;18;6183;;;6183;myData.biz
6559389;г. Москва;Арбат;;;Население;1374;Число прибывших -- 0-4 -- Всего -- Миграция-всего;человек;;77;125;136;106;48;;;;;;;18;6183;;;6183;myData.biz
6559394;г. Москва;Арбат;;;Население;6589;Число прибывших -- 0-4 -- Всего -- с другими зарубежными странами;человек;;;6;4;;;;;;;;;18;6183;;;6183;myData.biz
6559393;г. Москва;Арбат;;;Население;1379;Число прибывших -- 0-4 -- Всего -- со странами СНГ;человек;;1;;1;1;1;;;;;;;18;6183;;;6183;myData.biz
6559397;г. Москва;Арбат;;;Население;1382;Число прибывших -- 0-4 -- Женщины -- в пределах России;человек;;40;53;70;55;24;;;;;;;18;6183;;;6183;myData.biz
6559402;г. Москва;Арбат;;;Население;1387;Число прибывших -- 0-4 -- Женщины -- Внешняя (для региона) миграция;человек;;41;55;70;55;25;;;;;;;18;6183;;;6183;myData.biz
6559399;г. Москва;Арбат;;;Население;1385;Число прибывших -- 0-4 -- Женщины -- международная;человек;;1;2;;;1;;;;;;;18;6183;;;6183;myData.biz
6559398;г. Москва;Арбат;;;Население;1384;Число прибывших -- 0-4 -- Женщины -- межрегиональная;человек;;40;53;70;55;24;;;;;;;18;6183;;;6183;myData.biz
6559396;г. Москва;Арбат;;;Население;1381;Число прибывших -- 0-4 -- Женщины -- Миграция-всего;человек;;41;55;70;55;25;;;;;;;18;6183;;;6183;myData.biz
6559401;г. Москва;Арбат;;;Население;6590;Число прибывших -- 0-4 -- Женщины -- с другими зарубежными странами;человек;;;2;;;;;;;;;;18;6183;;;6183;myData.biz
6559400;г. Москва;Арбат;;;Население;1386;Число прибывших -- 0-4 -- Женщины -- со странами СНГ;человек;;1;;;;1;;;;;;;18;6183;;;6183;myData.biz
6559404;г. Москва;Арбат;;;Население;1389;Число прибывших -- 0-4 -- Мужчины -- в пределах России;человек;;36;66;61;50;23;;;;;;;18;6183;;;6183;myData.biz
6559409;г. Москва;Арбат;;;Население;1394;Число прибывших -- 0-4 -- Мужчины -- Внешняя (для региона) миграция;человек;;36;70;66;51;23;;;;;;;18;6183;;;6183;myData.biz
6559406;г. Москва;Арбат;;;Население;1392;Число прибывших -- 0-4 -- Мужчины -- международная;человек;;;4;5;1;;;;;;;;18;6183;;;6183;myData.biz
6559405;г. Москва;Арбат;;;Население;1391;Число прибывших -- 0-4 -- Мужчины -- межрегиональная;человек;;36;66;61;50;23;;;;;;;18;6183;;;6183;myData.biz
6559403;г. Москва;Арбат;;;Население;1388;Число прибывших -- 0-4 -- Мужчины -- Миграция-всего;человек;;36;70;66;51;23;;;;;;;18;6183;;;6183;myData.biz
6559408;г. Москва;Арбат;;;Население;8214;Число прибывших -- 0-4 -- Мужчины -- с другими зарубежными странами;человек;;;4;4;;;;;;;;;18;6183;;;6183;myData.biz
6559407;г. Москва;Арбат;;;Население;1393;Число прибывших -- 0-4 -- Мужчины -- со странами СНГ;человек;;;;1;1;;;;;;;;18;6183;;;6183;myData.biz
6559448;г. Москва;Арбат;;;Население;1438;Число прибывших -- 10-14 -- Всего -- в пределах России;человек;;43;75;85;70;31;;;;;;;18;6183;;;6183;myData.biz
6559453;г. Москва;Арбат;;;Население;1443;Число прибывших -- 10-14 -- Всего -- Внешняя (для региона) миграция;человек;;43;75;93;71;33;;;;;;;18;6183;;;6183;myData.biz
6559450;г. Москва;Арбат;;;Население;1441;Число прибывших -- 10-14 -- Всего -- международная;человек;;;;8;1;2;;;;;;;18;6183;;;6183;myData.biz
6559449;г. Москва;Арбат;;;Население;1440;Число прибывших -- 10-14 -- Всего -- межрегиональная;человек;;43;75;85;70;31;;;;;;;18;6183;;;6183;myData.biz
6559447;г. Москва;Арбат;;;Население;1437;Число прибывших -- 10-14 -- Всего -- Миграция-всего;человек;;43;75;93;71;33;;;;;;;18;6183;;;6183;myData.biz
6559452;г. Москва;Арбат;;;Население;5809;Число прибывших -- 10-14 -- Всего -- с другими зарубежными странами;человек;;;;5;;;;;;;;;18;6183;;;6183;myData.biz
6559451;г. Москва;Арбат;;;Население;1442;Число прибывших -- 10-14 -- Всего -- со странами СНГ;человек;;;;3;1;2;;;;;;;18;6183;;;6183;myData.biz
6559455;г. Москва;Арбат;;;Население;1445;Число прибывших -- 10-14 -- Женщины -- в пределах России;человек;;19;32;40;37;15;;;;;;;18;6183;;;6183;myData.biz
6559460;г. Москва;Арбат;;;Население;1450;Число прибывших -- 10-14 -- Женщины -- Внешняя (для региона) миграция;человек;;19;32;44;37;17;;;;;;;18;6183;;;6183;myData.biz
6559457;г. Москва;Арбат;;;Население;1448;Число прибывших -- 10-14 -- Женщины -- международная;человек;;;;4;;2;;;;;;;18;6183;;;6183;myData.biz
6559456;г. Москва;Арбат;;;Население;1447;Число прибывших -- 10-14 -- Женщины -- межрегиональная;человек;;19;32;40;37;15;;;;;;;18;6183;;;6183;myData.biz
6559454;г. Москва;Арбат;;;Население;1444;Число прибывших -- 10-14 -- Женщины -- Миграция-всего;человек;;19;32;44;37;17;;;;;;;18;6183;;;6183;myData.biz
6559459;г. Москва;Арбат;;;Население;8300;Число прибывших -- 10-14 -- Женщины -- с другими зарубежными странами;человек;;;;2;;;;;;;;;18;6183;;;6183;myData.biz
6559458;г. Москва;Арбат;;;Население;1449;Число прибывших -- 10-14 -- Женщины -- со странами СНГ;человек;;;;2;;2;;;;;;;18;6183;;;6183;myData.biz
6559462;г. Москва;Арбат;;;Население;1452;Число прибывших -- 10-14 -- Мужчины -- в пределах России;человек;;24;43;45;33;16;;;;;;;18;6183;;;6183;myData.biz
6559467;г. Москва;Арбат;;;Население;1457;Число прибывших -- 10-14 -- Мужчины -- Внешняя (для региона) миграция;человек;;24;43;49;34;16;;;;;;;18;6183;;;6183;myData.biz
6559464;г. Москва;Арбат;;;Население;1455;Число прибывших -- 10-14 -- Мужчины -- международная;человек;;;;4;1;;;;;;;;18;6183;;;6183;myData.biz
6559463;г. Москва;Арбат;;;Население;1454;Число прибывших -- 10-14 -- Мужчины -- межрегиональная;человек;;24;43;45;33;16;;;;;;;18;6183;;;6183;myData.biz
6559461;г. Москва;Арбат;;;Население;1451;Число прибывших -- 10-14 -- Мужчины -- Миграция-всего;человек;;24;43;49;34;16;;;;;;;18;6183;;;6183;myData.biz
6559466;г. Москва;Арбат;;;Население;5810;Число прибывших -- 10-14 -- Мужчины -- с другими зарубежными странами;человек;;;;3;;;;;;;;;18;6183;;;6183;myData.biz
6559465;г. Москва;Арбат;;;Население;1456;Число прибывших -- 10-14 -- Мужчины -- со странами СНГ;человек;;;;1;1;;;;;;;;18;6183;;;6183;myData.biz
6559490;г. Москва;Арбат;;;Население;1459;Число прибывших -- 15-19 -- Всего -- в пределах России;человек;;26;54;52;42;25;;;;;;;18;6183;;;6183;myData.biz
6559495;г. Москва;Арбат;;;Население;1464;Число прибывших -- 15-19 -- Всего -- Внешняя (для региона) миграция;человек;;27;54;59;44;27;;;;;;;18;6183;;;6183;myData.biz
6559492;г. Москва;Арбат;;;Население;1462;Число прибывших -- 15-19 -- Всего -- международная;человек;;1;;7;2;2;;;;;;;18;6183;;;6183;myData.biz
6559491;г. Москва;Арбат;;;Население;1461;Число прибывших -- 15-19 -- Всего -- межрегиональная;человек;;26;54;52;42;25;;;;;;;18;6183;;;6183;myData.biz
6559489;г. Москва;Арбат;;;Население;1458;Число прибывших -- 15-19 -- Всего -- Миграция-всего;человек;;27;54;59;44;27;;;;;;;18;6183;;;6183;myData.biz
6559494;г. Москва;Арбат;;;Население;5811;Число прибывших -- 15-19 -- Всего -- с другими зарубежными странами;человек;;;;2;;;;;;;;;18;6183;;;6183;myData.biz
6559493;г. Москва;Арбат;;;Население;1463;Число прибывших -- 15-19 -- Всего -- со странами СНГ;человек;;1;;5;2;2;;;;;;;18;6183;;;6183;myData.biz
6559497;г. Москва;Арбат;;;Население;1466;Число прибывших -- 15-19 -- Женщины -- в пределах России;человек;;13;22;23;24;11;;;;;;;18;6183;;;6183;myData.biz
6559502;г. Москва;Арбат;;;Население;1471;Число прибывших -- 15-19 -- Женщины -- Внешняя (для региона) миграция;человек;;13;22;27;25;11;;;;;;;18;6183;;;6183;myData.biz
6559499;г. Москва;Арбат;;;Население;1469;Число прибывших -- 15-19 -- Женщины -- международная;человек;;;;4;1;;;;;;;;18;6183;;;6183;myData.biz
6559498;г. Москва;Арбат;;;Население;1468;Число прибывших -- 15-19 -- Женщины -- межрегиональная;человек;;13;22;23;24;11;;;;;;;18;6183;;;6183;myData.biz
6559496;г. Москва;Арбат;;;Население;1465;Число прибывших -- 15-19 -- Женщины -- Миграция-всего;человек;;13;22;27;25;11;;;;;;;18;6183;;;6183;myData.biz
6559501;г. Москва;Арбат;;;Население;5812;Число прибывших -- 15-19 -- Женщины -- с другими зарубежными странами;человек;;;;1;;;;;;;;;18;6183;;;6183;myData.biz
6559500;г. Москва;Арбат;;;Население;1470;Число прибывших -- 15-19 -- Женщины -- со странами СНГ;человек;;;;3;1;;;;;;;;18;6183;;;6183;myData.biz
6559504;г. Москва;Арбат;;;Население;1473;Число прибывших -- 15-19 -- Мужчины -- в пределах России;человек;;13;32;29;18;14;;;;;;;18;6183;;;6183;myData.biz
6559509;г. Москва;Арбат;;;Население;1478;Число прибывших -- 15-19 -- Мужчины -- Внешняя (для региона) миграция;человек;;14;32;32;19;16;;;;;;;18;6183;;;6183;myData.biz
6559506;г. Москва;Арбат;;;Население;1476;Число прибывших -- 15-19 -- Мужчины -- международная;человек;;1;;3;1;2;;;;;;;18;6183;;;6183;myData.biz
6559505;г. Москва;Арбат;;;Население;1475;Число прибывших -- 15-19 -- Мужчины -- межрегиональная;человек;;13;32;29;18;14;;;;;;;18;6183;;;6183;myData.biz
6559503;г. Москва;Арбат;;;Население;1472;Число прибывших -- 15-19 -- Мужчины -- Миграция-всего;человек;;14;32;32;19;16;;;;;;;18;6183;;;6183;myData.biz
6559508;г. Москва;Арбат;;;Население;6536;Число прибывших -- 15-19 -- Мужчины -- с другими зарубежными странами;человек;;;;1;;;;;;;;;18;6183;;;6183;myData.biz
6559507;г. Москва;Арбат;;;Население;1477;Число прибывших -- 15-19 -- Мужчины -- со странами СНГ;человек;;1;;2;1;2;;;;;;;18;6183;;;6183;myData.biz
6559511;г. Москва;Арбат;;;Население;1480;Число прибывших -- 20-24 -- Всего -- в пределах России;человек;;137;234;293;389;90;;;;;;;18;6183;;;6183;myData.biz
6559516;г. Москва;Арбат;;;Население;1485;Число прибывших -- 20-24 -- Всего -- Внешняя (для региона) миграция;человек;;138;236;300;392;91;;;;;;;18;6183;;;6183;myData.biz
6559513;г. Москва;Арбат;;;Население;1483;Число прибывших -- 20-24 -- Всего -- международная;человек;;1;2;7;3;1;;;;;;;18;6183;;;6183;myData.biz
6559512;г. Москва;Арбат;;;Население;1482;Число прибывших -- 20-24 -- Всего -- межрегиональная;человек;;137;234;293;389;90;;;;;;;18;6183;;;6183;myData.biz
6559510;г. Москва;Арбат;;;Население;1479;Число прибывших -- 20-24 -- Всего -- Миграция-всего;человек;;138;236;300;392;91;;;;;;;18;6183;;;6183;myData.biz
6559515;г. Москва;Арбат;;;Население;5813;Число прибывших -- 20-24 -- Всего -- с другими зарубежными странами;человек;;;1;;2;;;;;;;;18;6183;;;6183;myData.biz
6559514;г. Москва;Арбат;;;Население;1484;Число прибывших -- 20-24 -- Всего -- со странами СНГ;человек;;1;1;7;1;1;;;;;;;18;6183;;;6183;myData.biz
6559518;г. Москва;Арбат;;;Население;1487;Число прибывших -- 20-24 -- Женщины -- в пределах России;человек;;53;87;84;111;33;;;;;;;18;6183;;;6183;myData.biz
6559523;г. Москва;Арбат;;;Население;1492;Число прибывших -- 20-24 -- Женщины -- Внешняя (для региона) миграция;человек;;53;89;89;111;34;;;;;;;18;6183;;;6183;myData.biz
6559520;г. Москва;Арбат;;;Население;1490;Число прибывших -- 20-24 -- Женщины -- международная;человек;;;2;5;;1;;;;;;;18;6183;;;6183;myData.biz
6559519;г. Москва;Арбат;;;Население;1489;Число прибывших -- 20-24 -- Женщины -- межрегиональная;человек;;53;87;84;111;33;;;;;;;18;6183;;;6183;myData.biz
6559517;г. Москва;Арбат;;;Население;1486;Число прибывших -- 20-24 -- Женщины -- Миграция-всего;человек;;53;89;89;111;34;;;;;;;18;6183;;;6183;myData.biz
6559522;г. Москва;Арбат;;;Население;6591;Число прибывших -- 20-24 -- Женщины -- с другими зарубежными странами;человек;;;1;;;;;;;;;;18;6183;;;6183;myData.biz
6559521;г. Москва;Арбат;;;Население;1491;Число прибывших -- 20-24 -- Женщины -- со странами СНГ;человек;;;1;5;;1;;;;;;;18;6183;;;6183;myData.biz
6559525;г. Москва;Арбат;;;Население;1494;Число прибывших -- 20-24 -- Мужчины -- в пределах России;человек;;84;147;209;278;57;;;;;;;18;6183;;;6183;myData.biz
6559530;г. Москва;Арбат;;;Население;1499;Число прибывших -- 20-24 -- Мужчины -- Внешняя (для региона) миграция;человек;;85;147;211;281;57;;;;;;;18;6183;;;6183;myData.biz
6559527;г. Москва;Арбат;;;Население;1497;Число прибывших -- 20-24 -- Мужчины -- международная;человек;;1;;2;3;;;;;;;;18;6183;;;6183;myData.biz
6559526;г. Москва;Арбат;;;Население;1496;Число прибывших -- 20-24 -- Мужчины -- межрегиональная;человек;;84;147;209;278;57;;;;;;;18;6183;;;6183;myData.biz
6559524;г. Москва;Арбат;;;Население;1493;Число прибывших -- 20-24 -- Мужчины -- Миграция-всего;человек;;85;147;211;281;57;;;;;;;18;6183;;;6183;myData.biz
6559529;г. Москва;Арбат;;;Население;5814;Число прибывших -- 20-24 -- Мужчины -- с другими зарубежными странами;человек;;;;;2;;;;;;;;18;6183;;;6183;myData.biz
6559528;г. Москва;Арбат;;;Население;1498;Число прибывших -- 20-24 -- Мужчины -- со странами СНГ;человек;;1;;2;1;;;;;;;;18;6183;;;6183;myData.biz
6559532;г. Москва;Арбат;;;Население;1501;Число прибывших -- 25-29 -- Всего -- в пределах России;человек;;165;222;280;275;106;;;;;;;18;6183;;;6183;myData.biz
6559537;г. Москва;Арбат;;;Население;1506;Число прибывших -- 25-29 -- Всего -- Внешняя (для региона) миграция;человек;;166;225;290;282;110;;;;;;;18;6183;;;6183;myData.biz
6559534;г. Москва;Арбат;;;Население;1504;Число прибывших -- 25-29 -- Всего -- международная;человек;;1;3;10;7;4;;;;;;;18;6183;;;6183;myData.biz
6559533;г. Москва;Арбат;;;Население;1503;Число прибывших -- 25-29 -- Всего -- межрегиональная;человек;;165;222;280;275;106;;;;;;;18;6183;;;6183;myData.biz
6559531;г. Москва;Арбат;;;Население;1500;Число прибывших -- 25-29 -- Всего -- Миграция-всего;человек;;166;225;290;282;110;;;;;;;18;6183;;;6183;myData.biz
6559536;г. Москва;Арбат;;;Население;5815;Число прибывших -- 25-29 -- Всего -- с другими зарубежными странами;человек;;1;;1;5;2;;;;;;;18;6183;;;6183;myData.biz
6559535;г. Москва;Арбат;;;Население;1505;Число прибывших -- 25-29 -- Всего -- со странами СНГ;человек;;;3;9;2;2;;;;;;;18;6183;;;6183;myData.biz
6559539;г. Москва;Арбат;;;Население;1508;Число прибывших -- 25-29 -- Женщины -- в пределах России;человек;;95;105;133;132;55;;;;;;;18;6183;;;6183;myData.biz
6559544;г. Москва;Арбат;;;Население;1513;Число прибывших -- 25-29 -- Женщины -- Внешняя (для региона) миграция;человек;;95;107;138;134;57;;;;;;;18;6183;;;6183;myData.biz
6559541;г. Москва;Арбат;;;Население;1511;Число прибывших -- 25-29 -- Женщины -- международная;человек;;;2;5;2;2;;;;;;;18;6183;;;6183;myData.biz
6559540;г. Москва;Арбат;;;Население;1510;Число прибывших -- 25-29 -- Женщины -- межрегиональная;человек;;95;105;133;132;55;;;;;;;18;6183;;;6183;myData.biz
6559538;г. Москва;Арбат;;;Население;1507;Число прибывших -- 25-29 -- Женщины -- Миграция-всего;человек;;95;107;138;134;57;;;;;;;18;6183;;;6183;myData.biz
6559543;г. Москва;Арбат;;;Население;5816;Число прибывших -- 25-29 -- Женщины -- с другими зарубежными странами;человек;;;;;1;1;;;;;;;18;6183;;;6183;myData.biz
6559542;г. Москва;Арбат;;;Население;1512;Число прибывших -- 25-29 -- Женщины -- со странами СНГ;человек;;;2;5;1;1;;;;;;;18;6183;;;6183;myData.biz
6559546;г. Москва;Арбат;;;Население;1515;Число прибывших -- 25-29 -- Мужчины -- в пределах России;человек;;70;117;147;143;51;;;;;;;18;6183;;;6183;myData.biz
6559551;г. Москва;Арбат;;;Население;1520;Число прибывших -- 25-29 -- Мужчины -- Внешняя (для региона) миграция;человек;;71;118;152;148;53;;;;;;;18;6183;;;6183;myData.biz
6559548;г. Москва;Арбат;;;Население;1518;Число прибывших -- 25-29 -- Мужчины -- международная;человек;;1;1;5;5;2;;;;;;;18;6183;;;6183;myData.biz
6559547;г. Москва;Арбат;;;Население;1517;Число прибывших -- 25-29 -- Мужчины -- межрегиональная;человек;;70;117;147;143;51;;;;;;;18;6183;;;6183;myData.biz
6559545;г. Москва;Арбат;;;Население;1514;Число прибывших -- 25-29 -- Мужчины -- Миграция-всего;человек;;71;118;152;148;53;;;;;;;18;6183;;;6183;myData.biz
6559550;г. Москва;Арбат;;;Население;5817;Число прибывших -- 25-29 -- Мужчины -- с другими зарубежными странами;человек;;1;;1;4;1;;;;;;;18;6183;;;6183;myData.biz
6559549;г. Москва;Арбат;;;Население;1519;Число прибывших -- 25-29 -- Мужчины -- со странами СНГ;человек;;;1;4;1;1;;;;;;;18;6183;;;6183;myData.biz
6559553;г. Москва;Арбат;;;Население;1522;Число прибывших -- 30-34 -- Всего -- в пределах России;человек;;123;205;216;194;101;;;;;;;18;6183;;;6183;myData.biz
6559558;г. Москва;Арбат;;;Население;1528;Число прибывших -- 30-34 -- Всего -- Внешняя (для региона) миграция;человек;;123;210;227;199;107;;;;;;;18;6183;;;6183;myData.biz
6559555;г. Москва;Арбат;;;Население;1525;Число прибывших -- 30-34 -- Всего -- международная;человек;;;5;11;5;6;;;;;;;18;6183;;;6183;myData.biz
6559554;г. Москва;Арбат;;;Население;1524;Число прибывших -- 30-34 -- Всего -- межрегиональная;человек;;123;205;216;194;101;;;;;;;18;6183;;;6183;myData.biz
6559552;г. Москва;Арбат;;;Население;1521;Число прибывших -- 30-34 -- Всего -- Миграция-всего;человек;;123;210;227;199;107;;;;;;;18;6183;;;6183;myData.biz
6559557;г. Москва;Арбат;;;Население;1527;Число прибывших -- 30-34 -- Всего -- с другими зарубежными странами;человек;;;;1;;3;;;;;;;18;6183;;;6183;myData.biz
6559556;г. Москва;Арбат;;;Население;1526;Число прибывших -- 30-34 -- Всего -- со странами СНГ;человек;;;5;10;5;3;;;;;;;18;6183;;;6183;myData.biz
6559560;г. Москва;Арбат;;;Население;1530;Число прибывших -- 30-34 -- Женщины -- в пределах России;человек;;71;109;116;104;50;;;;;;;18;6183;;;6183;myData.biz
6559564;г. Москва;Арбат;;;Население;1536;Число прибывших -- 30-34 -- Женщины -- Внешняя (для региона) миграция;человек;;71;111;120;105;51;;;;;;;18;6183;;;6183;myData.biz
6559562;г. Москва;Арбат;;;Население;1533;Число прибывших -- 30-34 -- Женщины -- международная;человек;;;2;4;1;1;;;;;;;18;6183;;;6183;myData.biz
6559561;г. Москва;Арбат;;;Население;1532;Число прибывших -- 30-34 -- Женщины -- межрегиональная;человек;;71;109;116;104;50;;;;;;;18;6183;;;6183;myData.biz
6559559;г. Москва;Арбат;;;Население;1529;Число прибывших -- 30-34 -- Женщины -- Миграция-всего;человек;;71;111;120;105;51;;;;;;;18;6183;;;6183;myData.biz
6559563;г. Москва;Арбат;;;Население;1534;Число прибывших -- 30-34 -- Женщины -- со странами СНГ;человек;;;2;4;1;1;;;;;;;18;6183;;;6183;myData.biz
6559566;г. Москва;Арбат;;;Население;1538;Число прибывших -- 30-34 -- Мужчины -- в пределах России;человек;;52;96;100;90;51;;;;;;;18;6183;;;6183;myData.biz
6559571;г. Москва;Арбат;;;Население;1543;Число прибывших -- 30-34 -- Мужчины -- Внешняя (для региона) миграция;человек;;52;99;107;94;56;;;;;;;18;6183;;;6183;myData.biz
6559568;г. Москва;Арбат;;;Население;1541;Число прибывших -- 30-34 -- Мужчины -- международная;человек;;;3;7;4;5;;;;;;;18;6183;;;6183;myData.biz
6559567;г. Москва;Арбат;;;Население;1540;Число прибывших -- 30-34 -- Мужчины -- межрегиональная;человек;;52;96;100;90;51;;;;;;;18;6183;;;6183;myData.biz
6559565;г. Москва;Арбат;;;Население;1537;Число прибывших -- 30-34 -- Мужчины -- Миграция-всего;человек;;52;99;107;94;56;;;;;;;18;6183;;;6183;myData.biz
6559570;г. Москва;Арбат;;;Население;5818;Число прибывших -- 30-34 -- Мужчины -- с другими зарубежными странами;человек;;;;1;;3;;;;;;;18;6183;;;6183;myData.biz
6559569;г. Москва;Арбат;;;Население;1542;Число прибывших -- 30-34 -- Мужчины -- со странами СНГ;человек;;;3;6;4;2;;;;;;;18;6183;;;6183;myData.biz
6559411;г. Москва;Арбат;;;Население;1396;Число прибывших -- 3-5 -- Всего -- в пределах России;человек;;;;;;38;;;;;;;18;6183;;;6183;myData.biz
6559415;г. Москва;Арбат;;;Население;1401;Число прибывших -- 3-5 -- Всего -- Внешняя (для региона) миграция;человек;;;;;;39;;;;;;;18;6183;;;6183;myData.biz
6559413;г. Москва;Арбат;;;Население;1399;Число прибывших -- 3-5 -- Всего -- международная;человек;;;;;;1;;;;;;;18;6183;;;6183;myData.biz
6559412;г. Москва;Арбат;;;Население;1398;Число прибывших -- 3-5 -- Всего -- межрегиональная;человек;;;;;;38;;;;;;;18;6183;;;6183;myData.biz
6559410;г. Москва;Арбат;;;Население;1395;Число прибывших -- 3-5 -- Всего -- Миграция-всего;человек;;;;;;39;;;;;;;18;6183;;;6183;myData.biz
6559414;г. Москва;Арбат;;;Население;8632;Число прибывших -- 3-5 -- Всего -- с другими зарубежными странами;человек;;;;;;1;;;;;;;18;6183;;;6183;myData.biz
6559417;г. Москва;Арбат;;;Население;1403;Число прибывших -- 3-5 -- Женщины -- в пределах России;человек;;;;;;16;;;;;;;18;6183;;;6183;myData.biz
6559421;г. Москва;Арбат;;;Население;1408;Число прибывших -- 3-5 -- Женщины -- Внешняя (для региона) миграция;человек;;;;;;17;;;;;;;18;6183;;;6183;myData.biz
6559419;г. Москва;Арбат;;;Население;1406;Число прибывших -- 3-5 -- Женщины -- международная;человек;;;;;;1;;;;;;;18;6183;;;6183;myData.biz
6559418;г. Москва;Арбат;;;Население;1405;Число прибывших -- 3-5 -- Женщины -- межрегиональная;человек;;;;;;16;;;;;;;18;6183;;;6183;myData.biz
6559416;г. Москва;Арбат;;;Население;1402;Число прибывших -- 3-5 -- Женщины -- Миграция-всего;человек;;;;;;17;;;;;;;18;6183;;;6183;myData.biz
6559420;г. Москва;Арбат;;;Население;8633;Число прибывших -- 3-5 -- Женщины -- с другими зарубежными странами;человек;;;;;;1;;;;;;;18;6183;;;6183;myData.biz
